index,success,reason,run_num,regression
223,1,,112,0
224,1,,112,0
225,1,,113,1
226,1,,113,1
227,1,,114,1
228,1,,114,1
229,1,,115,1
230,1,,115,1
231,1,,116,-1
232,1,,116,-1
233,1,,117,0
234,1,,117,0
235,1,,118,1
236,1,,118,1
237,1,,119,1
238,1,,119,1
239,1,,120,0
240,1,,120,0
241,0,no manip,121,0
242,0,no manip,121,0
243,1,,122,0
244,1,,122,0
245,1,,123,0
246,1,,123,0
247,1,,124,0
248,1,,124,0
249,1,,125,0
250,1,,125,0
251,1,,126,0
252,1,,126,0
253,1,,127,0
254,1,,127,0
255,1,,128,0
256,1,,128,0
257,1,,129,0
258,1,,129,0
259,1,,130,0
260,1,,130,0
261,0,no manip,131,0
262,0,no manip,131,0
263,0,no pen,132,0
264,0,no pen,132,0
265,0,no pen,133,0
266,0,no pen,133,0
267,0,no pen,134,0
268,0,no pen,134,0
269,0,no pen,135,0
270,0,no pen,135,0
271,0,no pen,136,0
272,0,no pen,136,0
273,0,no pen,137,0
274,0,no pen,137,0
275,0,no pen,138,0
276,0,no pen,138,0
277,0,no pen,139,0
278,0,no pen,139,0
279,0,no pen,140,0
280,0,no pen,140,0
281,0,slip,141,0
282,0,slip,141,0
283,0,slip,142,0
284,0,slip,142,0
285,0,slip,143,0
286,0,no pen,143,0
287,0,slip,144,0
288,0,slip,144,0
289,0,slip,145,0
290,0,no pen,145,0
291,-1,,146,0
292,0,slip,146,0
293,0,slip,147,0
294,-1,,147,0
295,-1,slip,148,0
296,0,slip,148,0
297,0,slip,149,0
298,0,no pen,149,0
299,1,slip,150,0
300,0,slip,150,0
301,0,slip,151,0
302,0,no pen,151,0
303,-1,,152,0
304,-1,,152,0
305,0,slip,153,0
306,0,no pen,153,0
307,-1,,154,0
308,0,no pen,154,0
309,0,no manip,155,0
310,0,no manip,155,0
311,-1,,156,0
312,-1,,156,0
313,0,slip,157,0
314,0,slip,157,0
315,1,,158,0
316,0,slip,158,0
317,0,slip,159,0
318,0,slip,159,0
319,0,slip,160,0
320,0,slip,160,0
321,0,no manip,161,0
322,0,no manip,161,0
323,0,no manip,162,0
324,0,no manip,162,0
325,0,no manip,163,0
326,0,no manip,163,0
327,0,no manip,164,0
328,0,no manip,164,0
329,0,no manip,165,0
330,0,no manip,165,0
331,0,no manip,166,0
332,0,no manip,166,0
333,0,no manip,167,0
334,0,no manip,167,0
335,0,no manip,168,0
336,0,no manip,168,0
337,0,no manip,169,0
338,0,no manip,169,0
339,0,no manip,170,0
340,0,no manip,170,0
341,0,no manip,171,0
342,0,no manip,171,0
343,0,no manip,172,0
344,0,no manip,172,0
345,0,no manip,173,0
346,0,no manip,173,0
347,0,no manip,174,0
348,0,no manip,174,0
349,0,no manip,175,0
350,0,no manip,175,0
351,0,no manip,176,0
352,0,no manip,176,0
353,0,no manip,177,0
354,0,no manip,177,0
355,0,no manip,178,0
356,0,no manip,178,0
357,0,no manip,179,0
358,0,no manip,179,0
359,0,no manip,180,0
360,0,no manip,180,0
